"","X","date","time","Province","District","items_sold_label","Food.Item...English","source_channel","source_location","market_transport"
"1521",1664,"2023-04-25","13:06:27","Eastern","Nyagatare","beterave","Beetroot","wholesaler","Nyagatare","walk"
"1522",1668,"2023-04-25","13:34:14","Eastern","Bugesera","inanasi","Pineapple","wholesaler","Bugesera","walk"
"1523",1669,"2023-04-25","13:35:04","Eastern","Nyagatare","inanasi","Pineapple","bulk_market","Nyarungenge","moto,walk"
"1524",1670,"2023-04-25","13:35:04","Eastern","Nyagatare","amatunda","Passionfruit","bulk_market","Kayonza","moto,walk"
"1525",1671,"2023-04-25","13:35:04","Eastern","Nyagatare","ipapayi","Papaya","wholesaler","Nyagatare","moto,walk"
"1526",1672,"2023-04-25","13:40:42","Eastern","Bugesera","voka","Avocado","bulk_market","Bugesera","walk"
"1527",1673,"2023-04-25","13:54:56","Eastern","Nyagatare","ubunyobwa","Ground Nuts","wholesaler","Nyarungenge,other","moto,walk"
"1528",1674,"2023-04-25","14:02:05","Eastern","Bugesera","voka","Avocado","wholesaler","Bugesera","bicycle,walk"
"1529",1675,"2023-04-25","14:04:35","Eastern","Nyagatare","ubunyobwa","Ground Nuts","wholesaler","Nyarungenge","moto,walk"
"1530",1676,"2023-04-25","14:12:41","Eastern","Bugesera","inanasi","Pineapple","wholesaler","Bugesera","walk"
"1531",1677,"2023-04-25","14:12:41","Eastern","Bugesera","voka","Avocado","wholesaler","Bugesera","walk"
"1532",1678,"2023-04-25","14:13:33","Eastern","Nyagatare","ubunyobwa","Ground Nuts","wholesaler","Nyarungenge","walk"
"1533",1679,"2023-04-25","14:18:34","Kigali","Nyarugenge","ibitoki(byoguteka)","Banana Cooking","bulk_market","Nyarugenge","bus,car,moto"
"1534",1680,"2023-04-25","14:18:34","Kigali","Nyarugenge","ibirayi","Potato","bulk_market","Nyarugenge,ruhango","bus,car,moto"
"1535",1681,"2023-04-25","14:18:34","Kigali","Nyarugenge","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Nyarugenge","bus,car,moto"
"1536",1682,"2023-04-25","14:19:40","Eastern","Nyagatare","ibihazabitobyumuhondo","Pumpkin","bulk_market","Nyagatare","walk"
"1537",1683,"2023-04-25","14:19:40","Eastern","Nyagatare","urusenda","Chilli","neighbour_farm","Nyagatare","walk"
"1538",1684,"2023-04-25","14:21:59","Eastern","Bugesera","amateke","Taro","wholesaler","Bugesera","bus"
"1539",1685,"2023-04-25","14:27:23","Eastern","Bugesera","imiteja","Faba Beans","farm_group","Bugesera","walk"
"1540",1686,"2023-04-25","14:42:40","Eastern","Bugesera","amateke","Taro","wholesaler","Bugesera","walk"
"1541",1687,"2023-04-25","14:46:55","Eastern","Nyagatare","ibitunguru","Onion","wholesaler","Nyarungenge","moto"
"1542",1688,"2023-04-25","14:54:16","Eastern","Nyagatare","isombe","Cassava Leaves","wholesaler","Nyagatare","moto,walk"
"1543",1689,"2023-04-25","15:03:09","Eastern","Bugesera","amagi","Eggs","wholesaler","Bugesera","walk"
"1544",1690,"2023-04-25","15:24:08","Eastern","Nyagatare","isombe","Cassava Leaves","wholesaler","Nyagatare","walk"
"1545",1691,"2023-04-25","15:35:30","Eastern","Nyagatare","isombe","Cassava Leaves","wholesaler","Nyagatare","bicycle,moto,walk"
"1546",1692,"2023-04-25","15:43:16","Eastern","Nyagatare","soya","Soya Beans","wholesaler","Nyagatare","walk"
"1547",1693,"2023-04-25","15:43:16","Eastern","Nyagatare","ibigori","Maize","wholesaler","Nyagatare","walk"
"1548",1694,"2023-04-25","15:43:16","Eastern","Nyagatare","ibishyimbo","Field Beans","wholesaler","Nyagatare","walk"
"1549",1695,"2023-04-25","16:05:26","Eastern","Nyagatare","soya","Soya Beans","wholesaler","Nyagatare","moto,walk"
"1550",1696,"2023-04-25","16:05:26","Eastern","Nyagatare","ibigori","Maize","wholesaler","Nyagatare","moto,walk"
"1551",1697,"2023-04-25","16:05:26","Eastern","Nyagatare","ibishyimbo","Field Beans","wholesaler","Nyagatare","moto,walk"
"1552",1698,"2023-04-25","16:14:38","Eastern","Nyagatare","soya","Soya Beans","farm_group","Nyagatare","moto"
"1553",1699,"2023-04-25","16:14:38","Eastern","Nyagatare","ibigori","Maize","farm_group","Nyagatare","moto"
"1554",1700,"2023-04-25","16:14:38","Eastern","Nyagatare","ibishyimbo","Field Beans","wholesaler","Nyagatare","moto"
"1555",1701,"2023-04-25","16:41:44","Eastern","Nyagatare","amasaka","Sorghum","wholesaler","Nyagatare,nyarungenge","moto"
"1556",1702,"2023-04-25","16:51:13","Eastern","Nyagatare","uburo","Millet","wholesaler","Nyarungenge","walk"
"1557",1703,"2023-04-26","07:35:05","Southern","Kamonyi","dodo","Amaranth Leaves","own_farm","Kamonyi","walk"
"1558",1704,"2023-04-26","08:13:17","Southern","Kamonyi","dodo","Amaranth Leaves","wholesaler","Kamonyi","walk"
"1559",1705,"2023-04-26","08:14:53","Eastern","Nyagatare","karoti","Carrot","wholesaler","Nyagatare","walk"
"1560",1707,"2023-04-26","08:17:10","Southern","Kamonyi","dodo","Amaranth Leaves","wholesaler","Kamonyi","walk"
"1561",1708,"2023-04-26","08:24:02","Southern","Ruhango","soya","Soya Beans","bulk_market","Ruhango","walk"
"1562",1709,"2023-04-26","08:24:02","Southern","Ruhango","ubunyobwa","Ground Nuts","bulk_market","Ruhango","walk"
"1563",1710,"2023-04-26","08:24:02","Southern","Ruhango","urusenda","Chilli","bulk_market","Muhanga,ruhango","walk"
"1564",1711,"2023-04-26","08:25:00","Southern","Ruhango","biringanya","Aubergine","bulk_market","Ruhango","bicycle,walk"
"1565",1712,"2023-04-26","08:34:43","Southern","Ruhango","inyanya","Tomato","wholesaler","Ruhango","walk"
"1566",1713,"2023-04-26","08:35:03","Southern","Ruhango","urusenda","Chilli","bulk_market","Kamonyi,ruhango","walk"
"1567",1714,"2023-04-26","08:35:03","Southern","Ruhango","soya","Soya Beans","bulk_market","Ruhango","walk"
"1568",1716,"2023-04-26","08:36:10","Eastern","Nyagatare","beterave","Beetroot","neighbour_farm","Nyagatare","bicycle"
"1569",1717,"2023-04-26","08:40:04","Eastern","Nyagatare","voka","Avocado","neighbour_farm","Nyagatare","bicycle"
"1570",1718,"2023-04-26","08:42:02","Southern","Ruhango","ibishyimbo","Field Beans","wholesaler","Ruhango","walk"
"1571",1719,"2023-04-26","08:42:02","Southern","Ruhango","amasaka","Sorghum","wholesaler","Ruhango","walk"
"1572",1720,"2023-04-26","08:42:02","Southern","Ruhango","ibigori","Maize","wholesaler","Ruhango","walk"
"1573",1722,"2023-04-26","08:43:32","Southern","Ruhango","urusenda","Chilli","bulk_market","Ruhango","moto"
"1574",1723,"2023-04-26","08:43:32","Southern","Ruhango","isombe","Cassava Leaves","bulk_market","Ruhango","moto"
"1575",1725,"2023-04-26","08:50:09","Southern","Ruhango","urusenda","Chilli","wholesaler","Ruhango","walk"
"1576",1726,"2023-04-26","08:50:09","Southern","Ruhango","isombe","Cassava Leaves","wholesaler","Ruhango","walk"
"1577",1727,"2023-04-26","08:54:20","Southern","Ruhango","soya","Soya Beans","wholesaler","Ruhango","walk"
"1578",1728,"2023-04-26","08:54:20","Southern","Ruhango","amashaza","Green Peas","wholesaler","Ruhango","walk"
"1579",1729,"2023-04-26","08:54:20","Southern","Ruhango","ibishyimbo","Field Beans","farm_group","Ruhango","walk"
"1580",1730,"2023-04-26","08:57:31","Eastern","Nyagatare","voka","Avocado","neighbour_farm","Nyagatare","bicycle"
"1581",1731,"2023-04-26","08:59:11","Southern","Ruhango","ibitoki(by`imineke","Banana Beer","own_farm","Nyanza","walk"
"1582",1732,"2023-04-26","09:00:47","Eastern","Nyagatare","voka","Avocado","own_farm","Nyagatare","bicycle"
"1583",1733,"2023-04-26","09:02:25","Southern","Ruhango","soya","Soya Beans","wholesaler","Ruhango","walk"
"1584",1734,"2023-04-26","09:02:25","Southern","Ruhango","ibishyimbo","Field Beans","wholesaler","Ruhango","walk"
"1585",1735,"2023-04-26","09:02:25","Southern","Ruhango","amasaka","Sorghum","wholesaler","Ruhango","walk"
"1586",1736,"2023-04-26","09:03:00","Southern","Ruhango","ibitoki(by`imineke","Banana Beer","own_farm","Ruhango","walk"
"1587",1737,"2023-04-26","09:04:52","Eastern","Nyagatare","inyanya","Tomato","wholesaler","Nyagatare","walk"
"1588",1738,"2023-04-26","09:08:28","Southern","Ruhango","ibitoki(by`imineke","Banana Beer","wholesaler","Ruhango","walk"
"1589",1739,"2023-04-26","09:08:47","Southern","Ruhango","amasaka","Sorghum","bulk_market","Ruhango","walk"
"1590",1740,"2023-04-26","09:09:35","Eastern","Nyagatare","inyanya","Tomato","neighbour_farm","Nyagatare","walk"
"1591",1741,"2023-04-26","09:12:58","Southern","Ruhango","ibinyomoro","Tree Tomato","bulk_market","Nyarungenge","walk"
"1592",1742,"2023-04-26","09:12:58","Southern","Ruhango","amatunda","Passionfruit","bulk_market","Nyarungenge","walk"
"1593",1744,"2023-04-26","09:14:23","Eastern","Nyagatare","inyanya","Tomato","bulk_market","Nyagatare","walk"
"1594",1745,"2023-04-26","09:14:55","Southern","Ruhango","ibigori","Maize","bulk_market","Nyanza","walk"
"1595",1746,"2023-04-26","09:18:22","Eastern","Nyagatare","amashu","Cabbage","bulk_market","Nyagatare","walk"
"1596",1747,"2023-04-26","09:18:44","Southern","Ruhango","ibinyomoro","Tree Tomato","bulk_market","Ruhango","walk"
"1597",1748,"2023-04-26","09:18:44","Southern","Ruhango","amatunda","Passionfruit","bulk_market","Ruhango","walk"
"1598",1750,"2023-04-26","09:25:19","Eastern","Nyagatare","biringanya","Aubergine","own_farm","Nyagatare","moto"
"1599",1751,"2023-04-26","09:25:47","Southern","Ruhango","ibinyomoro","Tree Tomato","bulk_market","Nyamagabe","walk"
"1600",1752,"2023-04-26","09:25:47","Southern","Ruhango","amatunda","Passionfruit","bulk_market","Nyamagabe","walk"
"1601",1754,"2023-04-26","09:26:00","Southern","Ruhango","amashaza","Green Peas","wholesaler","Ruhango","walk"
"1602",1755,"2023-04-26","09:31:40","Southern","Ruhango","ibinyomoro","Tree Tomato","bulk_market","Nyarungenge","walk"
"1603",1756,"2023-04-26","09:31:40","Southern","Ruhango","ipapayi","Papaya","bulk_market","Nyarungenge","walk"
"1604",1758,"2023-04-26","09:38:02","Eastern","Nyagatare","karoti","Carrot","bulk_market","Nyagatare","walk"
"1605",1759,"2023-04-26","09:38:02","Eastern","Nyagatare","biringanya","Aubergine","neighbour_farm","Nyagatare","walk"
"1606",1760,"2023-04-26","09:38:25","Southern","Ruhango","inanasi","Pineapple","neighbour_farm","Nyabihu,nyanza","walk"
"1607",1761,"2023-04-26","09:42:45","Southern","Ruhango","biringanya","Aubergine","own_farm","Ruhango","bicycle"
"1608",1762,"2023-04-26","09:42:45","Southern","Ruhango","urusenda","Chilli","own_farm","Ruhango","bicycle"
"1609",1763,"2023-04-26","09:44:38","Eastern","Nyagatare","karoti","Carrot","bulk_market","Nyagatare","walk"
"1610",1764,"2023-04-26","09:44:38","Eastern","Nyagatare","biringanya","Aubergine","bulk_market","Nyagatare","walk"
"1611",1765,"2023-04-26","09:45:47","Southern","Ruhango","inanasi","Pineapple","neighbour_farm","Nyanza","walk"
"1612",1766,"2023-04-26","09:51:48","Eastern","Nyagatare","urusenda","Chilli","wholesaler","Nyarungenge","moto"
"1613",1767,"2023-04-26","09:52:47","Southern","Ruhango","inanasi","Pineapple","neighbour_farm","Ruhango","walk"
"1614",1768,"2023-04-26","09:55:02","Southern","Ruhango","ibihazaimyungu","Pumpkin","bulk_market","Ruhango","walk"
"1615",1769,"2023-04-26","09:55:02","Southern","Ruhango","amapera","Guava","bulk_market","Ruhango","walk"
"1616",1770,"2023-04-26","09:55:59","Northern","Burera","ibitoki(byoguteka)","Banana Cooking","farm_group","Burera","boat"
"1617",1771,"2023-04-26","09:57:49","Southern","Ruhango","karoti","Carrot","bulk_market","Ruhango","walk"
"1618",1772,"2023-04-26","09:57:49","Southern","Ruhango","inyanya","Tomato","bulk_market","Ruhango","walk"
"1619",1773,"2023-04-26","09:57:49","Southern","Ruhango","biringanya","Aubergine","bulk_market","Ruhango","walk"
"1620",1774,"2023-04-26","09:58:42","Eastern","Nyagatare","urusenda","Chilli","bulk_market","Nyagatare","bus"
"1621",1775,"2023-04-26","10:07:44","Southern","Ruhango","amapera","Guava","own_farm","Ruhango","walk"
"1622",1776,"2023-04-26","10:11:19","Southern","Ruhango","inyanya","Tomato","wholesaler","Ruhango","walk"
"1623",1777,"2023-04-26","10:11:19","Southern","Ruhango","karoti","Carrot","bulk_market","Ruhango","walk"
"1624",1778,"2023-04-26","10:11:19","Southern","Ruhango","biringanya","Aubergine","bulk_market","Ruhango","walk"
"1625",1779,"2023-04-26","10:12:23","Northern","Burera","inyanya","Tomato","own_farm","Burera","walk"
"1626",1781,"2023-04-26","10:15:14","Southern","Ruhango","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Ruhango","walk"
"1627",1782,"2023-04-26","10:17:42","Eastern","Nyagatare","ibitunguru","Onion","bulk_market","Nyagatare","walk"
"1628",1783,"2023-04-26","10:17:42","Eastern","Nyagatare","imiteja","Faba Beans","neighbour_farm","Nyagatare","walk"
"1629",1784,"2023-04-26","10:18:08","Southern","Ruhango","inyanya","Tomato","wholesaler","Ruhango","walk"
"1630",1785,"2023-04-26","10:18:08","Southern","Ruhango","biringanya","Aubergine","wholesaler","Ngoma,ruhango","walk"
"1631",1786,"2023-04-26","10:18:08","Southern","Ruhango","dodo","Amaranth Leaves","wholesaler","Ruhango","walk"
"1632",1787,"2023-04-26","10:20:14","Northern","Burera","inyanya","Tomato","own_farm","Burera","walk"
"1633",1788,"2023-04-26","10:22:43","Northern","Burera","ibitoki(byoguteka)","Banana Cooking","farm_group","Burera","walk"
"1634",1789,"2023-04-26","10:26:12","Northern","Burera","inyanya","Tomato","neighbour_farm","Burera","walk"
"1635",1790,"2023-04-26","10:26:18","Southern","Ruhango","isombe","Cassava Leaves","wholesaler","Ruhango","walk"
"1636",1791,"2023-04-26","10:26:18","Southern","Ruhango","dodo","Amaranth Leaves","wholesaler","Ruhango","walk"
"1637",1793,"2023-04-26","10:27:12","Southern","Ruhango","ibijumbaby`umuhondo","Sweet Potatoes Orange","wholesaler","Ruhango","walk"
"1638",1794,"2023-04-26","10:29:22","Northern","Burera","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Musanze","walk"
"1639",1795,"2023-04-26","10:31:29","Eastern","Nyagatare","imiteja","Faba Beans","bulk_market","Nyagatare","walk"
"1640",1796,"2023-04-26","10:31:29","Eastern","Nyagatare","beterave","Beetroot","wholesaler","Nyagatare","walk"
"1641",1798,"2023-04-26","10:33:01","Southern","Ruhango","dodo","Amaranth Leaves","own_farm","Ruhango","walk"
"1642",1799,"2023-04-26","10:33:18","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","walk"
"1643",1800,"2023-04-26","10:34:01","Southern","Ruhango","amateke","Taro","wholesaler","Ruhango","walk"
"1644",1801,"2023-04-26","10:34:01","Southern","Ruhango","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Ruhango","walk"
"1645",1802,"2023-04-26","10:36:45","Northern","Burera","ibijumbaby`umweru","Sweet Potatoes White","farm_group","Burera","walk"
"1646",1803,"2023-04-26","10:37:38","Southern","Ruhango","amateke","Taro","wholesaler","Ruhango","walk"
"1647",1804,"2023-04-26","10:37:38","Southern","Ruhango","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Ruhango","walk"
"1648",1805,"2023-04-26","10:38:21","Eastern","Nyagatare","beterave","Beetroot","bulk_market","Nyagatare","walk"
"1649",1806,"2023-04-26","10:39:19","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","walk"
"1650",1807,"2023-04-26","10:44:12","Northern","Burera","ibijumbaby`umweru","Sweet Potatoes White","farm_group","Musanze","bicycle"
"1651",1808,"2023-04-26","10:44:19","Southern","Ruhango","amateke","Taro","wholesaler","Ruhango","walk"
"1652",1809,"2023-04-26","10:44:19","Southern","Ruhango","umuceri","Rice","wholesaler","Ruhango","walk"
"1653",1810,"2023-04-26","10:45:18","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","walk"
"1654",1811,"2023-04-26","10:48:14","Southern","Ruhango","imyumbati","Cassava Root","own_farm","Ruhango","walk"
"1655",1812,"2023-04-26","10:48:46","Northern","Burera","amasaka","Sorghum","bulk_market","Burera","walk"
"1656",1813,"2023-04-26","10:48:46","Northern","Burera","ibigori","Maize","bulk_market","Burera","walk"
"1657",1814,"2023-04-26","10:48:46","Northern","Burera","ibishyimbo","Field Beans","bulk_market","Burera","walk"
"1658",1815,"2023-04-26","10:50:47","Northern","Burera","ibihazaimyungu","Pumpkin","neighbour_farm","Burera","bicycle,car,walk"
"1659",1816,"2023-04-26","10:51:02","Southern","Ruhango","amateke","Taro","wholesaler","Ruhango","walk"
"1660",1817,"2023-04-26","10:51:02","Southern","Ruhango","imyumbati","Cassava Root","wholesaler","Ruhango","walk"
"1661",1818,"2023-04-26","10:53:19","Southern","Ruhango","imyumbati","Cassava Root","wholesaler","Ruhango","walk"
"1662",1819,"2023-04-26","10:55:35","Northern","Burera","ibihazaimyungu","Pumpkin","own_farm","Burera","walk"
"1663",1820,"2023-04-26","10:56:52","Southern","Ruhango","imyumbati","Cassava Root","own_farm","Ruhango","walk"
"1664",1821,"2023-04-26","10:57:10","Southern","Ruhango","ibirayi","Potato","wholesaler","Ruhango","walk"
"1665",1822,"2023-04-26","10:59:47","Northern","Burera","ibihazaimyungu","Pumpkin","neighbour_farm","Burera","bicycle,car,walk"
"1666",1823,"2023-04-26","11:00:50","Northern","Burera","ibishyimbo","Field Beans","bulk_market","Burera","walk"
"1667",1824,"2023-04-26","11:01:27","Southern","Ruhango","ibitoki(byoguteka)","Banana Cooking","own_farm","Ruhango","walk"
"1668",1825,"2023-04-26","11:04:43","Southern","Ruhango","voka","Avocado","neighbour_farm","Ruhango","moto"
"1669",1826,"2023-04-26","11:05:27","Northern","Burera","ibigori","Maize","bulk_market","Burera","walk"
"1670",1827,"2023-04-26","11:05:27","Northern","Burera","ibishyimbo","Field Beans","bulk_market","Burera","walk"
"1671",1828,"2023-04-26","11:07:16","Northern","Burera","ibisheke","Sugarcane","wholesaler","Musanze","bicycle,walk"
"1672",1829,"2023-04-26","11:07:44","Southern","Ruhango","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Ruhango","bicycle"
"1673",1830,"2023-04-26","11:10:20","Northern","Burera","amasaka","Sorghum","bulk_market","Burera","walk"
"1674",1831,"2023-04-26","11:11:23","Southern","Ruhango","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Ruhango","walk"
"1675",1832,"2023-04-26","11:13:09","Northern","Burera","ibisheke","Sugarcane","wholesaler","Musanze","bicycle,walk"
"1676",1833,"2023-04-26","11:14:23","Northern","Burera","amasaka","Sorghum","bulk_market","Burera","walk"
"1677",1834,"2023-04-26","11:15:14","Southern","Ruhango","amagi","Eggs","bulk_market","Ruhango","walk"
"1678",1835,"2023-04-26","11:18:23","Southern","Kamonyi","ibitoki(byoguteka)","Banana Cooking","wholesaler","Kamonyi","bus"
"1679",1836,"2023-04-26","11:20:39","Northern","Burera","ibisheke","Sugarcane","wholesaler","Gakenke","bicycle,walk"
"1680",1837,"2023-04-26","11:21:12","Northern","Burera","ibitunguru","Onion","farm_group","Burera","walk"
"1681",1838,"2023-04-26","11:21:16","Southern","Kamonyi","ibitoki(byoguteka)","Banana Cooking","wholesaler","Kamonyi","bus"
"1682",1839,"2023-04-26","11:22:42","Eastern","Nyagatare","ibitoki(by`imineke","Banana Beer","neighbour_farm","Nyagatare","walk"
"1683",1840,"2023-04-26","11:24:30","Southern","Kamonyi","ibitoki(byoguteka)","Banana Cooking","wholesaler","Kamonyi","bus"
"1684",1841,"2023-04-26","11:26:56","Southern","Kamonyi","ibirayi","Potato","wholesaler","Kamonyi","bus"
"1685",1842,"2023-04-26","11:27:06","Northern","Burera","ibitunguru","Onion","bulk_market","Burera","walk"
"1686",1843,"2023-04-26","11:27:14","Northern","Burera","voka","Avocado","own_farm","Burera","walk"
"1687",1844,"2023-04-26","11:27:49","Eastern","Nyagatare","ibitoki(by`imineke","Banana Beer","bulk_market","Nyagatare","walk"
"1688",1845,"2023-04-26","11:31:40","Eastern","Nyagatare","inanasi","Pineapple","wholesaler","Nyagatare","moto,walk"
"1689",1846,"2023-04-26","11:31:41","Southern","Kamonyi","ibirayi","Potato","wholesaler","Kamonyi","bus"
"1690",1847,"2023-04-26","11:32:01","Northern","Burera","ibinyomoro","Tree Tomato","neighbour_farm","Burera","bicycle,car,walk"
"1691",1848,"2023-04-26","11:33:39","Southern","Kamonyi","ibirayi","Potato","wholesaler","Kamonyi","bus"
"1692",1849,"2023-04-26","11:36:07","Northern","Burera","amapera","Guava","own_farm","Burera","walk"
"1693",1850,"2023-04-26","11:36:18","Northern","Burera","ibitunguru","Onion","neighbour_farm","Burera","walk"
"1694",1851,"2023-04-26","11:38:45","Eastern","Nyagatare","inanasi","Pineapple","wholesaler","Nyagatare","walk"
"1695",1852,"2023-04-26","11:40:22","Southern","Kamonyi","ibijumbaby`umuhondo","Sweet Potatoes Orange","wholesaler","Kamonyi","bus"
"1696",1853,"2023-04-26","11:41:57","Northern","Burera","amapera","Guava","neighbour_farm","Burera","walk"
